"","logFC","logCPM","PValue","FDR"
"YOR297C",0.988854428129217,4.62527608537838,5.51374861693401e-06,1.25818937780172e-05
"YLR346C",-1.63718630355132,2.97497771356729,5.53022507839762e-06,1.26146267497605e-05
"YLR057W",0.750525984760886,5.41162027495152,5.66651029646182e-06,1.29205169264604e-05
"YML118W",0.912725662661506,4.57139940195427,5.68134703641795e-06,1.29493568622824e-05
"YMR017W",1.83041724366828,3.13042457756143,5.73425650229657e-06,1.30649194162837e-05
"YPL175W",0.69651281114538,5.78270922896096,5.80586719224405e-06,1.32229854413041e-05
"YKR001C",0.253208291560912,7.94038462542239,5.85606818632906e-06,1.33321875561789e-05
"YOL089C",0.676281091220493,5.32592012166061,5.87894007707832e-06,1.33791109369509e-05
"YLR275W",1.20232418900478,3.98689334123606,6.01071225780264e-06,1.36694100310462e-05
"YMR034C",0.952327778314725,4.59648392775325,6.01112132850806e-06,1.36694100310462e-05
"YLL015W",0.343166417467673,7.46007882019644,6.05292546813561e-06,1.37591855531919e-05
"YOR246C",0.307500575527503,7.507573994391,6.17737040400493e-06,1.40366746084859e-05
"YGR179C",0.773871831826398,5.20824269654865,6.239390554654e-06,1.41721588913197e-05
"YMR277W",0.489555520511678,6.51242590247937,6.25134527910022e-06,1.41938641659386e-05
"YMR125W",0.540432147179423,6.7029891852921,6.25933782956579e-06,1.42065600067283e-05
"YOR038C",0.629960346631256,5.56250345162223,6.27123832172856e-06,1.42281124040138e-05
"YKL181W",-0.214461854811122,8.40993733644333,6.30706427140874e-06,1.43039092732562e-05
"YHR179W",-0.128478177626378,9.89371671981894,6.32587732135643e-06,1.43410789695272e-05
"YNL107W",1.09132085527692,4.41854425603459,6.3366697915722e-06,1.43600441044553e-05
"YER010C",0.676524070858239,6.26629886914532,6.3754323639321e-06,1.444235578001e-05
"YDR385W",-0.181544105273273,11.5322666825433,6.45114439078067e-06,1.46082745351126e-05
"YDR005C",0.646788104661229,6.08968225588237,6.54951276323025e-06,1.48253508110304e-05
"YDR056C",0.34663511854804,7.11092387156294,6.57979297304488e-06,1.48881969489509e-05
"YMR212C",0.469640939708416,6.40504384745259,6.66444073671958e-06,1.50739662993768e-05
"YKL204W",0.371963043169183,6.87167139942132,6.69073148413055e-06,1.51276492898741e-05
"YBR213W",1.12024649642171,4.44043824047122,6.76433942297205e-06,1.52864173799248e-05
"YKL040C",0.574626751964089,6.04535593338517,6.76611916816343e-06,1.52864173799248e-05
"YNR023W",0.770096955526663,5.38562843672644,6.79920897630259e-06,1.53553127911383e-05
"YKL126W",0.264395405231655,7.96655840285063,6.80909609247813e-06,1.53717747345262e-05
"YJR090C",0.494444637735688,6.55082628972115,6.82427221143889e-06,1.54001596777589e-05
"YLR240W",0.532366290784042,5.86210052906165,6.8606703764553e-06,1.54763959654922e-05
"YDR390C",0.538390879735178,6.55954134004834,6.89546917222375e-06,1.55489676417866e-05
"YLR088W",0.686038470184875,6.03893463607132,6.95231699503348e-06,1.56711846322336e-05
"YHR143W-A",0.632041949152126,5.47995907287659,6.9626605020409e-06,1.56885233018187e-05
"YDR370C",0.762958030547759,5.0412200266982,6.99302462516255e-06,1.57509427891461e-05
"YOR080W",0.704579144948512,5.33176228234499,7.04075507918656e-06,1.58524154503603e-05
"YLR212C",0.583074746398757,5.64379391421333,7.169373618467e-06,1.61340186438829e-05
"YDR463W",0.554550493268566,6.33327681493643,7.17128089123068e-06,1.61340186438829e-05
"YJR147W",-0.568650169964995,5.55426926105022,7.19339766139019e-06,1.61776259834457e-05
"YDL024C",1.80939099166694,3.44683774328039,7.3135022108746e-06,1.64414865432162e-05
"YJL187C",0.548424114645619,6.03966651312256,7.33009288551773e-06,1.6472525485609e-05
"YDL107W",0.803585854082226,4.86043929030215,7.41545984077616e-06,1.66580394373092e-05
"YMR047C",0.305699944906909,7.5091117292116,7.41847200016898e-06,1.66584815275142e-05
"YPL196W",0.456259512383632,6.3289431550688,7.4841212019118e-06,1.67995239574022e-05
"YAL043C",0.393944642161992,6.77240065804518,7.49714442375227e-06,1.68219448676199e-05
"YHR134W",0.701136605763977,5.1692986713264,7.49979559925323e-06,1.68219448676199e-05
"YLR292C",0.529524406009654,5.95470120354698,7.52533683182936e-06,1.68705845271351e-05
"YIL022W",0.323360782781956,7.52779861144002,7.52718322657371e-06,1.68705845271351e-05
"YDR376W",0.607977395126867,5.86480987418027,7.61343088037725e-06,1.70574292007543e-05
"YLR052W",0.570778884084519,5.72484096081798,7.61854758397656e-06,1.70624322688832e-05
"YDR490C",0.464531151930921,6.37276698139311,7.71498321159306e-06,1.72718712307969e-05
"YLR395C",0.555649977320651,5.92538126905499,7.72279501825764e-06,1.72826585850863e-05
"YHR089C",-0.222096488500166,8.25883371879825,7.72776574341727e-06,1.72826585850863e-05
"YPL246C",0.332753802090676,7.25765533341456,7.7285642413619e-06,1.72826585850863e-05
"YML109W",0.693331906430219,5.3164555705584,7.76982465007587e-06,1.73683613352848e-05
"YDR163W",0.772000276526227,5.2080205791113,8.07614431868881e-06,1.80462786758617e-05
"YDR354W",0.317018407585807,7.3345904944891,8.12418660682494e-06,1.81467769545425e-05
"YHR007C-A",2.30006029693929,2.70647887030871,8.15487108895395e-06,1.8208442352204e-05
"YNL214W",1.14011592454795,4.08141901423145,8.25615914994972e-06,1.8427647563279e-05
"YDL100C",0.20448772112847,8.52308308613833,8.29337098035833e-06,1.85037240161313e-05
"YDR244W",0.506076664807322,6.30290837139945,8.34289084605607e-06,1.86071937942381e-05
"YAL060W",-0.292556127854734,7.67391614590536,8.3528077661938e-06,1.86222922202595e-05
"YDR311W",0.654536864087822,5.91341689755353,8.37630810898451e-06,1.86676516312095e-05
"YKL006C-A",1.12866368286992,4.2594869981975,8.40202902772226e-06,1.87179238543045e-05
"YMR209C",0.608690696847062,5.59239613276791,8.52780153369695e-06,1.8990967886671e-05
"YDL219W",1.10472134809587,4.32635139423285,8.54118690125852e-06,1.90136203516729e-05
"YJL162C",1.0354104653233,4.61547833482447,8.58423571840552e-06,1.91022650416719e-05
"YGR184C",0.305245540583472,7.43007662836709,8.74947267368447e-06,1.94626427857861e-05
"YDR043C",0.996383089615542,4.47309405279568,8.85283015280417e-06,1.96851544585277e-05
"YLR342W-A",2.14932240225869,2.76035122226254,8.86152866305909e-06,1.9697094327318e-05
"YGR144W",1.39713724908532,3.65004599885726,8.9265332672237e-06,1.98341334367866e-05
"YMR041C",0.625178306920108,5.45613778277045,8.97661251032579e-06,1.9937919002852e-05
"YPR055W",0.598586548433362,5.6785748523493,8.98598229239346e-06,1.99512409846499e-05
"YCR024C-B",-0.258876792818151,7.90387602093678,8.99906785618116e-06,1.99727998893563e-05
"YMR005W",0.610907194083996,5.93666789856818,9.0362095490975e-06,2.00477134990663e-05
"YHR128W",-0.613245772737118,6.13584629724964,9.1364198785851e-06,2.02624424368771e-05
"YHR048W",0.780942993343264,5.51099555967497,9.15279979576597e-06,2.02911638784366e-05
"YCL058W-A",-5.23342679493364,1.61400989924052,9.23833111142415e-06,2.04731105566654e-05
"YDR295C",0.80012541644719,5.32201308787439,9.41635084522983e-06,2.08598082932328e-05
"YPL100W",0.512271367925209,5.97577850493915,9.42763128848004e-06,2.08769814124014e-05
"YBR247C",-0.97904993378289,4.20029498454725,9.49730446877489e-06,2.10234008760722e-05
"YDR503C",0.97665554783585,5.0934452981463,9.50422262297985e-06,2.10308471429214e-05
"YBL009W",0.786489064523629,5.00142320660817,9.61157706241791e-06,2.12604491507764e-05
"YLR072W",0.377171646430638,6.9980247129721,9.64101383122018e-06,2.13175929892862e-05
"YPR017C",0.690194351011853,5.18568428238905,9.66895631070653e-06,2.13713912926599e-05
"YML005W",0.88365707325715,4.59129013364175,9.72616411023035e-06,2.14898106946352e-05
"YFL034C-B",0.68187814947658,5.42334296536492,9.77932808516025e-06,2.15992102575189e-05
"YNL022C",0.677837931668782,5.23670948211703,9.78947143893183e-06,2.160548396276e-05
"YOR228C",0.673330389726803,5.23383015871308,9.78947143893183e-06,2.160548396276e-05
"YOL073C",0.495777016751433,6.38124175089551,9.8084032035219e-06,2.1639195285324e-05
"YPL171C",1.58968261050444,3.50032429466996,9.86256235551e-06,2.17505708004296e-05
"YGL134W",0.748020276263249,5.38601344918248,9.86724181356474e-06,2.1752783088995e-05
"YPL216W",0.890539967551238,4.98235274346033,9.89008083953998e-06,2.17950124124983e-05
"YKL039W",0.253283766472244,7.92105114472762,9.90982547081308e-06,2.18303936376772e-05
"YEL062W",0.723926837767452,5.05564594673165,9.99958200934404e-06,2.20199206361327e-05
"YLR427W",0.406479114171822,6.74548570936419,1.00183143667229e-05,2.20529635818077e-05
"YGR104C",1.05304172593502,4.87686898133926,1.0068724299197e-05,2.21556867528259e-05
"YNL056W",0.451838383798448,6.61218706985647,1.00727133794419e-05,2.2156224931657e-05
"YDR283C",0.497261394154666,6.23926444408687,1.00882502384694e-05,2.21821540917962e-05
"YAL025C",-0.60719867146652,5.60457259485219,1.01508988707945e-05,2.23052922967696e-05
"YJR135C",1.28309466321574,3.71503879626986,1.01517918126078e-05,2.23052922967696e-05
"YPL122C",0.70100732235983,5.1188283303433,1.02236901682744e-05,2.24549275151e-05
"YGL159W",0.73760927280878,5.03805593116833,1.02558404024212e-05,2.25171828056127e-05
"YJR096W",0.533741325524326,6.64747579361613,1.05568880289686e-05,2.31695498766348e-05
"YFL010C",-0.243967564770511,7.93000048050728,1.06945520761685e-05,2.3462982808561e-05
"YML119W",0.640905676526557,5.78951300343074,1.07752499292858e-05,2.36312653193418e-05
"YLR328W",0.436042926393948,6.69177445004675,1.08513338307899e-05,2.37893079943623e-05
"YNL003C",0.46218990687905,6.43748817223289,1.08605690775231e-05,2.38007360117423e-05
"YAR018C",0.704040989557393,5.44807516424029,1.09882362743569e-05,2.40716009016549e-05
"YBR205W",0.333404767740841,7.35393378770693,1.09977635628756e-05,2.40835555150018e-05
"YEL022W",0.375189356721719,6.81803645788116,1.11756766843581e-05,2.44641061566211e-05
"YGR094W",0.152548394265057,9.51636315304757,1.12230355921052e-05,2.45586914195586e-05
"YMR089C",0.315909307160743,7.37209993967068,1.12509477611079e-05,2.46106683558135e-05
"YOL122C",0.446135774919897,6.67912372347325,1.13335964928679e-05,2.47822950658903e-05
"YDL110C",0.254469985867451,8.04288053574144,1.14948150823074e-05,2.51255341123062e-05
"YBR245C",0.435928874932826,6.70811968778732,1.1600269078317e-05,2.53466736101927e-05
"YOR298W",1.36277994861998,3.72403052555007,1.162321060569e-05,2.5387426044248e-05
"YKL022C",0.582761792492703,5.75589452115134,1.16446450357804e-05,2.54248578142851e-05
"YJL084C",0.565823436193538,5.87790365035151,1.18965667717217e-05,2.59653211317879e-05
"YHR001W",0.538135474586067,5.78656480021906,1.19630354741321e-05,2.61007672936724e-05
"YML059C",0.467850340661874,6.28215030444235,1.21976689420662e-05,2.66028776742374e-05
"YNL159C",0.480542637619769,6.08312533395924,1.2213192854664e-05,2.66269204572759e-05
"YNL161W",0.436811537119441,6.81726398141225,1.22839632581323e-05,2.67713482866921e-05
"YIL014C-A",1.45206667328008,3.58219974481902,1.22910469473733e-05,2.67769237067775e-05
"YNR053C",-0.771506330942006,4.67295168304868,1.23056520696415e-05,2.6798874970949e-05
"YOR059C",0.485367674911844,6.36920640256539,1.23143773170021e-05,2.68080097809791e-05
"YER002W",0.442929438298297,6.71907819522196,1.23307539319204e-05,2.68337885307735e-05
"YLR139C",0.690262905048976,5.35814547431395,1.24404321899375e-05,2.70625137014191e-05
"YBR228W",0.659708244042156,5.29292567513146,1.24452408164377e-05,2.70630245905409e-05
"YHL035C",-0.486451546152355,6.40858875714653,1.24928762263945e-05,2.71566306508363e-05
"YMR121C",0.449168139763425,6.4816086260266,1.25259797669459e-05,2.7218590628358e-05
"YOL054W",0.564141258554121,5.63890055135232,1.25949274893756e-05,2.73583648878986e-05
"YER173W",0.661204480797708,5.23723302811688,1.26394256741614e-05,2.74449474179865e-05
"YMR053C",0.534314287571282,5.82032481183656,1.27027791203511e-05,2.75723932704025e-05
"YPL249C-A",0.151980797737154,9.99005200019062,1.28025906536284e-05,2.77788518142718e-05
"YDL161W",0.304241110868599,7.63534950901524,1.28748598392631e-05,2.79254199666128e-05
"YNL291C",0.590750775558377,5.9757101453687,1.29984035170995e-05,2.81830537232237e-05
"YIR041W",2.19835941397294,2.79500457804063,1.30204372762946e-05,2.82204862138591e-05
"YBR090C",1.11108680872695,4.06031436739201,1.30349852975323e-05,2.82416726493952e-05
"YHR151C",0.657916950615291,5.34637548920112,1.3065659196699e-05,2.82977692045638e-05
"YKL105C",0.364251991642261,6.90489558221341,1.32607381104158e-05,2.870976487352e-05
"YBL004W",0.393918916239643,6.68279951277139,1.32709250122016e-05,2.87213106427202e-05
"YHR023W",0.554330466883329,5.69768090473265,1.3345383792357e-05,2.88718961240863e-05
"YDR009W",0.9261003903628,4.4943955902431,1.34518574151333e-05,2.90916083060466e-05
"YBR036C",0.207425826173463,8.45045363090629,1.34606200807529e-05,2.90952551021856e-05
"YLR188W",0.406678845349135,6.64928640647206,1.34633781426034e-05,2.90952551021856e-05
"YPR108W",0.296670804607841,7.7300825601386,1.34997656389664e-05,2.91632396078e-05
"YNL236W",0.490958400177415,6.02381706889352,1.35187404964445e-05,2.9193572086665e-05
"YIL007C",0.588002339413486,5.68778490915471,1.35819754019651e-05,2.93194266521078e-05
"YDR511W",0.719395590621506,4.99720772117826,1.35880886979155e-05,2.93219259028323e-05
"YGL041W-A",0.784494648133765,5.14943444068073,1.36756624966843e-05,2.95001440003212e-05
"YGL231C",0.34004059910854,7.10620330915102,1.37313704454967e-05,2.96095185590393e-05
"YNL270C",1.56405145893651,3.34508091695374,1.37944597762272e-05,2.97347244065343e-05
"YGR117C",0.608268111382283,5.84789601207142,1.38106190538879e-05,2.97587155651328e-05
"YGR049W",0.670051401852534,5.63841148902607,1.38791991552642e-05,2.98956029856928e-05
"YHR203C",-0.158930449466044,10.4659324594082,1.38844153577292e-05,2.9895955484601e-05
"YPL214C",0.551246999395144,6.25529332874695,1.42277472140374e-05,3.0624074305369e-05
"YEL031W",0.194350057844888,8.76774153422629,1.42689914475651e-05,3.07016808709974e-05
"YKL064W",0.244376382362231,7.96343762572079,1.44483915889695e-05,3.10763842355262e-05
"YDL103C",0.449461281633774,6.33880344721343,1.46152359162972e-05,3.1423819373812e-05
"YDR315C",0.894355050200105,4.49446306635268,1.47605425781152e-05,3.17247113820224e-05
"YPR003C",0.572044861130613,5.97539123584429,1.47713070415237e-05,3.17363194497806e-05
"YPL125W",0.620592567435887,6.03993545031593,1.51232463891418e-05,3.24806711014709e-05
"YKL051W",-0.395054856333638,6.55527283185548,1.52838494150131e-05,3.28136926664124e-05
"YNL024C-A",0.632028753622115,5.54560959851096,1.53835965393135e-05,3.30158653330135e-05
"YDL044C",0.965023909733524,4.40707316247681,1.55745859834567e-05,3.34136422277424e-05
"YAR019C",0.742187068632438,5.41475470907118,1.55824624549146e-05,3.34184234671002e-05
"YNR048W",0.837124386002036,4.86512448523517,1.56375744443987e-05,3.35244666621402e-05
"YBR137W",0.741084028232187,4.94056356783374,1.56916339782932e-05,3.36281775623183e-05
"YPR137C-B",-1.0633006804299,6.12968719376476,1.57452649692861e-05,3.37308953016893e-05
"YBR060C",0.562300987194479,5.61291341199511,1.5778602737807e-05,3.37900804920754e-05
"YJR056C",0.938909338024241,4.43506637207534,1.58870849063849e-05,3.39979656864529e-05
"YBR181C",-0.143891772232143,10.1379067634647,1.58871683493396e-05,3.39979656864529e-05
"YGR264C",-0.241116407908637,7.97020775826401,1.59045572160463e-05,3.40228723960037e-05
"YHR005C-A",0.302361733517095,7.36053755154898,1.59463271896946e-05,3.40998980778544e-05
"YDR007W",0.425331826391672,6.47007619201539,1.59543113612576e-05,3.41046460710121e-05
"YMR085W",0.586271038140188,5.53261220942838,1.59822821829739e-05,3.41520995582004e-05
"YOR276W",0.283997248098125,7.61809693671278,1.5988543935781e-05,3.41531460173343e-05
"YMR156C",0.866417293384898,4.64010591809937,1.60740293240862e-05,3.43233603430596e-05
"YFR026C",1.28590432646822,3.71522908719567,1.6110960484195e-05,3.43898099512922e-05
"YGL164C",0.593935807378845,6.31910117752741,1.61383018728493e-05,3.44357490738007e-05
"YGL083W",0.623265381757392,5.70436164703338,1.61545399539501e-05,3.44554052138811e-05
"YNL021W",0.529056286393688,5.83108529000536,1.61591599574987e-05,3.44554052138811e-05
"YNR065C",0.533267353277969,6.2626246423726,1.62931901418833e-05,3.47286765380129e-05
"YJR035W",0.588540094599146,5.50694347722355,1.64166304578853e-05,3.49791870433228e-05
"YBR042C",0.521244589265272,5.83305249516406,1.6506470399932e-05,3.51579500922957e-05
"YLR037C",1.0498583147373,4.20258764633323,1.65924908765103e-05,3.53284521469275e-05
"YDL189W",0.378823238065523,6.89584307850263,1.66492884733535e-05,3.54366330564146e-05
"YGL104C",0.582164173127564,5.56576796518957,1.67717736340172e-05,3.56844964374254e-05
"YML015C",0.54851106523427,5.75583641064909,1.7209993210765e-05,3.66037130942115e-05
"YKL069W",0.72157432241736,5.33706598133825,1.72485710810745e-05,3.66725817774768e-05
"YNL238W",0.435759281749817,7.01345045695956,1.74254751092781e-05,3.7035393757758e-05
"YDR254W",0.831212479786381,5.08751048631573,1.74537679559263e-05,3.70822064614779e-05
"YDL179W",0.87044400601981,4.52060666909318,1.74807962095065e-05,3.71262997744615e-05
"YHR154W",0.753869864371063,5.14257285417145,1.74960511534734e-05,3.71453658683539e-05
"YJL097W",0.413637470551078,6.57549393577943,1.75608156609367e-05,3.72694929217226e-05
"YNL267W",0.484974887946329,6.78494174922823,1.76170320338658e-05,3.73753956774414e-05
"YPL141C",0.560866703431437,5.68582283397429,1.76305558470952e-05,3.73906806262589e-05
"YDR138W",0.686372399004834,5.31080238285316,1.76405922425735e-05,3.73985611964555e-05
"YCL047C",0.783953389465283,4.78090002892813,1.76547169314778e-05,3.74151003164591e-05
"YMR224C",0.590270932312502,5.51723799048432,1.77565477365946e-05,3.76174339267563e-05
"YJR033C",0.516152298472931,6.1987629231807,1.79971310437043e-05,3.81134661365777e-05
"YFL014W",-1.65648774267411,3.14694870263333,1.80808937154258e-05,3.82771549603486e-05
"YGR058W",0.839499961380832,4.67756793215622,1.82571302686105e-05,3.8636423390332e-05
"YOR189W",0.652299399716631,5.41483805880085,1.83438433699713e-05,3.88060497748017e-05
"YDR421W",0.601522731556719,6.04265995135384,1.84826747947225e-05,3.90728274669146e-05
"YBR120C",0.967517942569848,4.33276478354462,1.84831576947598e-05,3.90728274669146e-05
"YEL047C",0.285801005074641,7.56412533691227,1.85004687720594e-05,3.9095454901527e-05
"YMR218C",0.559955470428474,5.84360012525714,1.8526458540221e-05,3.91363995653293e-05
"YNL009W",1.09890930435597,4.55588954006441,1.86661267153304e-05,3.94173703692398e-05
"YDR124W",1.11452035476059,4.30832971303183,1.87313036004788e-05,3.9540893115959e-05
"YKL219W",0.745359634280221,5.2519153387234,1.88363404025543e-05,3.97484401433359e-05
"YMR018W",1.64875685996352,3.2604553868424,1.89298550182965e-05,3.99315337409127e-05
"YPR107C",0.709986430146053,5.00486431376055,1.89929922338048e-05,4.00504401451971e-05
"YJL093C",0.454280298143904,6.75085006420173,1.93099765234681e-05,4.07043573528182e-05
"YAR003W",0.518388503331423,5.96668385330633,1.9350317764146e-05,4.07748683085656e-05
"YJR017C",0.272815101446465,7.68744204672053,1.9440010445692e-05,4.09492850862085e-05
"YBR164C",0.444866625757767,6.43899284037012,1.96641119607745e-05,4.14066015914244e-05
"YOR372C",0.584758420189069,5.50433288649878,1.9728706609469e-05,4.15278395618029e-05
"YNL106C",0.496769997815852,5.95843748844858,1.97646968525522e-05,4.15888020186882e-05
"YOR293W",-0.144272018788023,9.73487885022422,1.98796635957144e-05,4.18158441151235e-05
"YEL032W",0.443729318810436,6.73718097674047,1.99954079398067e-05,4.20443599075467e-05
"YEL035C",3.6923015766516,2.10363632799379,2.00477867903493e-05,4.21395220030184e-05
"YLR411W",1.39710278208695,3.5420027881586,2.02964681802134e-05,4.26470888573589e-05
"YDR164C",0.581515018939063,5.95635743001926,2.07403487795245e-05,4.35643037729665e-05
"YDL175C",0.636854751189469,5.40374723722237,2.13264999006413e-05,4.47795954265771e-05
"YPR024W",0.304298353895973,7.45843638274578,2.14204912798885e-05,4.49525704044423e-05
"YOR363C",0.599580118824439,5.70623649224863,2.14242606007656e-05,4.49525704044423e-05
"YPL001W",0.966213008947027,4.64908831444551,2.14316716428818e-05,4.49525704044423e-05
"YLR146C",0.549232594452977,5.68596511591168,2.16787662980797e-05,4.54547342968594e-05
"YEL003W",0.67801855167985,5.22467614147695,2.17626609142974e-05,4.56144756039312e-05
"YIL036W",0.360216113780569,7.19827937390092,2.18122619489458e-05,4.57022499829717e-05
"YGR019W",0.318073654079867,7.51942873445246,2.19614906671614e-05,4.5998633726582e-05
"YKL038W",0.338636423416146,7.04787856342272,2.20423802567161e-05,4.61517211532163e-05
"YGL114W",0.483059639154592,6.56699735052814,2.23558848202519e-05,4.67915707398056e-05
"YHR115C",0.550784700899093,6.0234317320266,2.23828286601156e-05,4.68313992863875e-05
"YBL043W",1.30071165057175,3.94104179163488,2.24387781489539e-05,4.69318664925276e-05
"YPR046W",0.983033270622697,4.32040976578147,2.24788845959479e-05,4.69991378636833e-05
"YJR092W",0.513623121923447,6.34495184895455,2.25027606969945e-05,4.70324390830507e-05
"YBL010C",0.826104622947081,4.66820827400288,2.26951593246047e-05,4.74046893435475e-05
"YOR115C",0.627246347974483,5.65064811855416,2.26986799510577e-05,4.74046893435475e-05
"YOR365C",1.0259201705134,4.15693750590424,2.27048993746178e-05,4.74046893435475e-05
"YHL007C",0.35835460384756,6.96808029356493,2.27838162402099e-05,4.7545147602145e-05
"YDL204W",-0.496256633748535,5.77114452476965,2.27882438059292e-05,4.7545147602145e-05
"YBR076W",1.34723338344223,3.61186985505728,2.29920230049746e-05,4.79534015228885e-05
"YGR238C",0.607255947318959,5.38375013115743,2.32548773019345e-05,4.8484534529791e-05
"YJL079C",-0.242773668090471,7.88804588056296,2.33375808720929e-05,4.86398260021746e-05
"YKR066C",0.219333606877079,8.35255936337449,2.33702470555095e-05,4.86907576857218e-05
"YDR461W",-0.630477508416999,5.12425123398062,2.33935064714245e-05,4.87220618765994e-05
"YDR210W-B",1.18415136217017,4.84401954482949,2.35076617227422e-05,4.89425877598401e-05
"YPR147C",0.581404396303605,5.76245285918269,2.36429881344662e-05,4.9207021031177e-05
"YPL051W",0.68445814152366,5.18256579163765,2.36882411261827e-05,4.92838687565481e-05
"YGL227W",0.341116970170509,7.13172386765384,2.39244365998144e-05,4.97577825522326e-05
"YMR313C",0.422166632370079,6.33510350925266,2.40856311179067e-05,5.0075431948227e-05
"YMR190C",0.55285808129489,5.95679149905897,2.45540639469416e-05,5.10314002016345e-05
"YGR181W",0.442120317966253,6.25975608426491,2.46208255136639e-05,5.11521855914148e-05
"YJL091C",0.659795299633731,5.15267325133019,2.48263090866249e-05,5.1560993634805e-05
"YDR107C",0.554871035844383,5.66540453241697,2.50058301446488e-05,5.19156129704866e-05
"YOR381W",0.624504942132916,5.26850573376633,2.50573788852377e-05,5.20043882370927e-05
"YGR278W",0.731244937317317,5.01952656572181,2.50687103610404e-05,5.20096631158051e-05
"YOR096W",0.131941316803346,9.6347174467202,2.51410270824642e-05,5.21414150883073e-05
"YBL080C",0.615146842497433,5.33737818002325,2.52903407061898e-05,5.24327070632533e-05
"YDL176W",0.666230816669156,5.46429634537401,2.53401877581808e-05,5.2517650075361e-05
"YOL001W",0.688452730632824,5.08428101908696,2.60362673425811e-05,5.39413844068812e-05
"YFL020C",1.55851183254221,3.34494741093819,2.61045948582712e-05,5.40640139224328e-05
"YMR161W",0.492237379018634,5.94923022076593,2.63059213673313e-05,5.446190928289e-05
"YIR033W",0.282450208819154,7.5812149948598,2.63664249206005e-05,5.45680784383326e-05
"YGR005C",0.439003252281257,7.20489181584337,2.64176439295283e-05,5.46549647311256e-05
"YLR141W",0.605147039479643,5.50943706283207,2.64271871348401e-05,5.46555981394089e-05
"YIL173W",1.08594372568551,5.88705579845618,2.65937110375668e-05,5.49807785497144e-05
"YGL203C",0.320257159231025,7.17485785249143,2.71317483512581e-05,5.60735434838959e-05
"YPR094W",0.962645975126124,4.5412148246245,2.71428060322353e-05,5.60768098089163e-05
"YKR094C",0.123851589248294,9.77318541461979,2.72853491132777e-05,5.63516267725181e-05
"YPL176C",0.412062851984377,6.85015823026334,2.73298836730705e-05,5.64239084764683e-05
"YBR192W",0.642204994081513,5.28057565472258,2.74052798334412e-05,5.65598328477403e-05
"YBR102C",0.56040513480875,5.58559742351112,2.77324648326969e-05,5.72151305491867e-05
"YOR022C",0.690647700768264,5.05928458871147,2.78339385413503e-05,5.74044664862913e-05
"YPR031W",0.981501718855991,4.44088848693776,2.79856259364247e-05,5.76971946570818e-05
"YMR112C",0.814802132209899,4.80249979809547,2.80539423379096e-05,5.78178950934905e-05
"YHR149C",0.566271298062421,5.81339100903692,2.85004434912264e-05,5.87176616077949e-05
"YNR009W",0.642542558140571,5.18922644960168,2.85939754720077e-05,5.88898548095614e-05
"YMR210W",0.437472380049699,6.29664380026872,2.87317339551083e-05,5.91529818414669e-05
"YHL038C",0.792965112121542,4.66371093172523,2.88358968359238e-05,5.93467831576212e-05
"YPL162C",0.651690807223507,5.1595756214421,2.88809923080157e-05,5.94189261079725e-05
"YOR391C",5.01108247470966,1.86303898691294,2.90056652237299e-05,5.96546823527319e-05
"YPL227C",0.512801378920513,5.80617691958412,2.90404853732448e-05,5.97055427218517e-05
"YLR344W",0.158978918846539,9.14759988428631,2.92450250490324e-05,6.01051799983067e-05
"YLR241W",0.355853737241046,7.12729153999788,2.95663032822199e-05,6.07242402633666e-05
"YOR176W",0.355075974469307,7.01541469518964,2.95667629201892e-05,6.07242402633666e-05
"YMR247C",0.528403363303829,5.80197288036575,2.96161522375542e-05,6.08045707111756e-05
"YJR112W-A",0.51461558955412,5.81423451053439,2.99193890965667e-05,6.14058360334322e-05
"YJR107W",0.656567942262815,5.19880849361956,2.9969382128087e-05,6.14871130554407e-05
"YOR217W",0.377071801512452,6.704364905273,3.00224232770777e-05,6.1574585279192e-05
"YDR420W",0.392201430340187,6.83944812589795,3.03878922852353e-05,6.23025497753767e-05
"YDR475C",0.364994552265801,7.04954106220985,3.05093331219426e-05,6.25298663257825e-05
"YKR041W",1.52372054003877,3.3213535872454,3.07259731560743e-05,6.29520717328572e-05
"YMR305C",-0.16232530739766,8.95567389682864,3.08373886886948e-05,6.3158473129459e-05
"YPL264C",1.10449118556686,4.08823172125246,3.10210845788948e-05,6.35127188419795e-05
"YOR148C",0.765526609472449,5.03086723175814,3.1286384499572e-05,6.40337381819328e-05
"YFL031W",-0.247645170938033,7.82615617454718,3.13951568195773e-05,6.42341434652279e-05
"YOL098C",0.333872582443923,7.05300877022929,3.14982981920176e-05,6.44228933294739e-05
"YMR109W",0.23060481029168,8.01219196810986,3.17610043374875e-05,6.49377548945796e-05
"YKL207W",0.225077190171765,8.0521755688198,3.17941015366211e-05,6.49829702218263e-05
"YOR030W",0.6726299022283,5.20856698977217,3.18703286481744e-05,6.51162757635524e-05
"YGL090W",0.883100899001396,4.86493701059859,3.19489948958005e-05,6.52544711075083e-05
"YOL117W",0.772485664025183,4.80633197299625,3.26350359973913e-05,6.66326804681036e-05
"YLR157W-E",2.02777680944363,2.94204151716441,3.27972366452791e-05,6.69407551673391e-05
"YNR028W",0.610138945491003,6.07085165999907,3.28226948214584e-05,6.69696156064033e-05
"YNL044W",0.399497599151529,6.77805198325457,3.32103298744967e-05,6.77371671380204e-05
